URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Y = Sold price,primary_school,secondary_school,preschool,train_station,distance_to_cbd
property-house-vic-thornbury-143101000,Thornbury,3071,320 Gillies Street,-37.76379,145.019324,4.0,2.0,house,3.0,2023-11-18,536.0,"$2,600,000",9.0,1.0,0.0,4.0,7484.068619519682
property-house-vic-thornbury-143454684,Thornbury,3071,80 Smith Street,-37.75700216,144.9947036,4.0,1.0,house,3.0,2023-11-18,615.0,"$2,020,000",12.0,1.0,0.0,4.0,7151.037684549542
property-house-vic-thornbury-143368056,Thornbury,3071,36 Harold Street,-37.756437,144.997556,3.0,2.0,house,3.0,2023-11-10,500.0,"$1,420,000",12.0,0.0,0.0,5.0,7293.707767803084
property-house-vic-thornbury-143464036,Thornbury,3071,368 Station Street,-37.76189164,145.0207647,3.0,1.0,house,2.0,2023-11-10,383.0,"$955,000",8.0,1.0,1.0,1.0,7729.166282464169
property-house-vic-thornbury-142796864,Thornbury,3071,292 Mansfield Street,-37.758933,145.023664,3.0,1.0,house,4.0,2023-11-02,470.0,"$1,160,000",8.0,1.0,1.0,0.0,8145.184206268603
property-unitblock-vic-thornbury-142920416,Thornbury,3071,1-7/79 Harold Street,-37.75615,144.992853,9.0,7.0,unitblock,7.0,2023-10-11,717.0,"$1,900,000",12.0,0.0,0.0,4.0,7191.416349523075
property-apartment-vic-thornbury-143027968,Thornbury,3071,15/58 Clarendon Street,-37.7601253,145.0043795,3.0,2.0,apartment,2.0,2023-09-30,114.0,"$850,000",13.0,1.0,0.0,4.0,7151.681118596313
property-house-vic-thornbury-142962340,Thornbury,3071,266 Raleigh Street,-37.760771,145.018235,3.0,1.0,house,2.0,2023-09-23,673.0,"$1,511,000",8.0,1.0,0.0,2.0,7702.477073876698
property-house-vic-thornbury-142855892,Thornbury,3071,65  Alston Street,-37.755494,145.022224,3.0,1.0,house,3.0,2023-09-22,685.0,"$1,280,000",6.0,1.0,1.0,0.0,8384.90647637516
property-townhouse-vic-thornbury-142881576,Thornbury,3071,5/54 Clarendon Street,-37.76009943,145.0041406,2.0,2.0,townhouse,1.0,2023-09-16,97.0,"$837,500",13.0,1.0,0.0,4.0,7145.113627599458
property-house-vic-thornbury-143022852,Thornbury,3071,290 Victoria Road,-37.761205,145.013013,3.0,1.0,house,4.0,2023-09-14,760.0,"$1,780,000",12.0,1.0,0.0,3.0,7412.068317044782
property-townhouse-vic-thornbury-142846104,Thornbury,3071,48 Pender Street,-37.7541849,145.0059674,3.0,2.0,townhouse,2.0,2023-09-09,207.0,"$1,190,000",9.0,1.0,0.0,5.0,7808.479576979778
property-house-vic-thornbury-142671524,Thornbury,3071,109 Smith Street,-37.756874,144.991449,2.0,1.0,house,1.0,2023-09-07,300.0,"$1,272,000",11.0,1.0,0.0,4.0,7078.803654752597
property-unit-vic-thornbury-142552192,Thornbury,3071,4/198-200 Dundas Street,-37.7546496,145.0210716,2.0,1.0,unit,2.0,2023-08-23,125.0,"$600,000",7.0,1.0,1.0,1.0,8407.088097535592
property-townhouse-vic-thornbury-142254200,Thornbury,3071,83 Alston Court,-37.75577409,145.0237606,3.0,3.0,townhouse,2.0,2023-08-21,181.0,"$940,000",6.0,1.0,1.0,0.0,8435.72547669863
property-house-vic-thornbury-142680576,Thornbury,3071,199 Rossmoyne Street,-37.758544,145.014969,3.0,2.0,house,2.0,2023-08-12,432.0,"$1,625,000",9.0,1.0,0.0,3.0,7754.18755556941
property-house-vic-thornbury-142108956,Thornbury,3071,318 Victoria Road,-37.759435,145.01331,5.0,2.0,house,2.0,2023-07-19,502.0,"$1,810,000",10.0,1.0,0.0,4.0,7593.792069922079
property-house-vic-thornbury-142397612,Thornbury,3071,14 Woolton Avenue,-37.761165,144.998427,4.0,2.0,house,3.0,2023-07-16,603.0,"$1,757,000",15.0,1.0,0.0,5.0,6831.818118514489
property-house-vic-thornbury-142216468,Thornbury,3071,13 Comas Grove,-37.756845,144.984492,3.0,2.0,house,2.0,2023-07-08,570.0,"$1,901,000",10.0,1.0,0.0,5.0,6934.787126144755
property-house-vic-thornbury-142268180,Thornbury,3071,10 Clyde Street,-37.761162,145.006737,5.0,2.0,house,2.0,2023-06-22,454.0,"$1,485,000",12.0,1.0,0.0,4.0,7142.549838939558
property-house-vic-thornbury-141657324,Thornbury,3071,345 Station Street,-37.762594,145.02107,3.0,1.0,house,3.0,2023-05-17,519.0,"$1,170,000",9.0,1.0,1.0,2.0,7682.309199358897
property-house-vic-thornbury-141981212,Thornbury,3071,497 St Georges Road,-37.754627,144.993882,4.0,2.0,house,3.0,2023-05-13,547.0,"$1,250,000",12.0,0.0,0.0,5.0,7379.970889307242
property-house-vic-thornbury-140303551,Thornbury,3071,164 Dundas Street,-37.754306,145.018044,3.0,2.0,house,2.0,2023-05-12,865.0,"$1,718,000",8.0,1.0,1.0,2.0,8297.239829089624
property-townhouse-vic-thornbury-141921492,Thornbury,3071,6/158 Clarendon Street,-37.76140218,145.0117954,3.0,2.0,townhouse,2.0,2023-05-06,135.0,"$845,000",11.0,1.0,0.0,3.0,7337.71974506291
property-townhouse-vic-thornbury-141774952,Thornbury,3071,2/202 Collins Street,-37.7564157,145.0206409,2.0,1.0,townhouse,1.0,2023-05-04,110.0,"$732,500",7.0,1.0,1.0,1.0,8222.268980277442
property-house-vic-thornbury-141827916,Thornbury,3071,14 Hammond Street,-37.76352,145.010272,4.0,2.0,house,4.0,2023-04-29,674.0,"$2,790,000",12.0,1.0,0.0,5.0,7066.895260693126
property-house-vic-thornbury-141588476,Thornbury,3071,34 Speight Street,-37.762609,145.010619,4.0,3.0,house,1.0,2023-03-25,470.0,"$2,201,000",12.0,1.0,0.0,5.0,7169.461542048576
property-house-vic-thornbury-141611308,Thornbury,3071,88 Fyffe Street,-37.753454,144.986967,4.0,3.0,house,4.0,2023-03-25,711.0,"$2,190,000",11.0,1.0,0.0,4.0,7348.908659287979
property-house-vic-thornbury-141593472,Thornbury,3071,121 Fyffe Street,-37.753302,144.98284,4.0,1.0,house,2.0,2023-03-25,536.0,"$1,420,000",9.0,1.0,1.0,4.0,7295.30285136375
property-house-vic-thornbury-141537876,Thornbury,3071,24a Speight Street,-37.762494,145.0098,4.0,3.0,house,2.0,2023-03-18,605.0,"$1,850,000",11.0,1.0,0.0,5.0,7143.86235626731
property-house-vic-thornbury-141484012,Thornbury,3071,1/296 Mansfield Street,-37.75898297,145.0239373,3.0,2.0,house,2.0,2023-03-18,342.0,"$1,227,000",7.0,1.0,1.0,0.0,8154.957663634546
property-house-vic-thornbury-141327656,Thornbury,3071,17A Fyffe Street,-37.754343,144.992613,2.0,1.0,house,2.0,2023-02-22,265.0,"$1,115,000",13.0,0.0,0.0,5.0,7377.684093004845
property-house-vic-thornbury-140906388,Thornbury,3071,211 Gooch Street,-37.759449,145.016156,3.0,2.0,house,2.0,2023-02-17,366.0,"$1,320,000",9.0,1.0,0.0,2.0,7724.326706098246
property-house-vic-thornbury-141043252,Thornbury,3071,19 Gladhall Avenue,-37.756635,145.019912,3.0,1.0,house,2.0,2023-02-15,531.0,"$1,150,000",7.0,1.0,1.0,1.0,8166.562784741739
property-townhouse-vic-thornbury-141249852,Thornbury,3071,2/48A Clyde Street,-37.76171386,145.0114941,2.0,1.0,townhouse,1.0,2023-02-15,152.0,"$1,087,000",12.0,1.0,0.0,4.0,7294.37336362225
property-house-vic-thornbury-140023187,Thornbury,3071,5 Harry Street,-37.757023,145.015633,3.0,1.0,house,2.0,2023-02-08,446.0,"$1,250,000",9.0,1.0,0.0,3.0,7928.95368543973
property-house-vic-thornbury-140536091,Thornbury,3071,126A Fyffe Street,-37.75314104,144.9841122,4.0,2.0,house,1.0,2023-01-19,358.0,"$1,290,000",11.0,1.0,1.0,4.0,7332.660804533112
property-townhouse-vic-thornbury-141042844,Thornbury,3071,9 Ibis Place,-37.76114024,145.0265383,3.0,2.0,townhouse,2.0,2022-12-24,145.0,"$820,000",7.0,1.0,1.0,3.0,8104.425325387706
property-unitblock-vic-thornbury-140708455,Thornbury,3071,1-8/74 Collins Street,-37.75537,145.007937,16.0,8.0,unitblock,8.0,2022-12-19,912.0,"$3,010,000",10.0,1.0,0.0,5.0,7764.1292763407855
property-house-vic-thornbury-140961420,Thornbury,3071,147 Clarendon Street,-37.760392,145.009709,3.0,1.0,house,3.0,2022-12-15,406.0,"$1,356,000",12.0,1.0,0.0,4.0,7342.711034820621
property-house-vic-thornbury-140906344,Thornbury,3071,29 Harry Street,-37.754813,145.016033,3.0,1.0,house,2.0,2022-12-10,590.0,"$1,555,000",9.0,1.0,0.0,3.0,8157.8334879502345
property-house-vic-thornbury-140801491,Thornbury,3071,286 Victoria Road,-37.76184006,145.0129304,3.0,1.0,house,1.0,2022-12-10,540.0,"$1,305,000",12.0,1.0,0.0,5.0,7348.191223479704
property-house-vic-thornbury-140916480,Thornbury,3071,303 Clarendon Street,-37.762019,145.024967,3.0,1.0,house,3.0,2022-12-10,451.0,"$1,300,000",7.0,1.0,1.0,3.0,7941.8926440645455
property-house-vic-thornbury-140906672,Thornbury,3071,326 Station Street,-37.765049,145.020255,3.0,1.0,house,2.0,2022-12-10,519.0,"$850,000",10.0,1.0,0.0,4.0,7421.412175848521
property-house-vic-thornbury-140842204,Thornbury,3071,28 Woolton Avenue,-37.760965,144.996719,4.0,1.0,house,2.0,2022-12-07,630.0,"$2,087,000",14.0,1.0,0.0,5.0,6796.738385674126
property-house-vic-thornbury-140905260,Thornbury,3071,84 Fyffe Street,-37.753485,144.987413,3.0,2.0,house,1.0,2022-12-05,386.0,"$1,625,000",11.0,1.0,0.0,4.0,7354.17153494933
property-house-vic-thornbury-140833932,Thornbury,3071,113 Rossmoyne Street,-37.757774,145.007793,4.0,3.0,house,5.0,2022-12-03,755.0,"$2,553,000",11.0,1.0,0.0,4.0,7519.6331896042275
property-house-vic-thornbury-140688083,Thornbury,3071,91A Flinders Street,-37.75626,145.008819,3.0,2.0,house,2.0,2022-12-02,247.0,"$1,063,000",10.0,1.0,0.0,4.0,7710.590551112493
property-house-vic-thornbury-140790083,Thornbury,3071,255 Raleigh Street,-37.760405,145.017427,4.0,2.0,house,1.0,2022-11-26,425.0,"$1,685,000",8.0,1.0,0.0,2.0,7696.455953920407
property-house-vic-thornbury-140720899,Thornbury,3071,63 Speight Street,-37.762419,145.011766,3.0,1.0,house,1.0,2022-11-19,550.0,"$1,330,000",12.0,1.0,0.0,5.0,7239.683253199572
property-house-vic-thornbury-140717935,Thornbury,3071,129 Ballantyne Street,-37.757662,144.99061,3.0,1.0,house,2.0,2022-11-17,531.0,"$1,500,000",13.0,1.0,0.0,4.0,6974.124323573679
property-house-vic-thornbury-140657431,Thornbury,3071,17 Hutton Street,-37.755986,144.999123,3.0,2.0,house,3.0,2022-11-12,580.0,"$1,990,000",12.0,0.0,0.0,5.0,7389.336701765453
property-house-vic-thornbury-140537587,Thornbury,3071,296 Rathmines Street,-37.763618,145.018193,3.0,1.0,house,1.0,2022-11-04,776.0,"$1,849,000",9.0,1.0,0.0,4.0,7441.046405036794
property-house-vic-thornbury-140480143,Thornbury,3071,5 Clapham Street,-37.758204,144.997554,3.0,2.0,house,2.0,2022-10-22,507.0,"$1,730,000",13.0,1.0,0.0,4.0,7109.666400759045
property-house-vic-thornbury-140485831,Thornbury,3071,117 Clarendon Street,-37.760168,145.007604,3.0,1.0,house,1.0,2022-10-22,427.0,"$1,450,000",12.0,1.0,0.0,4.0,7275.891409538857
property-house-vic-thornbury-140480539,Thornbury,3071,18 Alston Street,-37.75529,145.018177,3.0,1.0,house,2.0,2022-10-22,527.0,"$1,352,500",8.0,1.0,1.0,2.0,8210.255574048579
property-house-vic-thornbury-140368699,Thornbury,3071,106 Fyffe Street,-37.75327934,144.9854081,3.0,2.0,house,6.0,2022-10-08,480.0,"$1,361,000",10.0,1.0,1.0,3.0,7339.367744740398
property-unit-vic-thornbury-140295623,Thornbury,3071,2/429-433 St Georges Road,-37.7571955,144.9932646,2.0,1.0,unit,1.0,2022-10-01,143.0,"$595,000",12.0,1.0,0.0,4.0,7091.274835646917
property-house-vic-thornbury-140201715,Thornbury,3071,2 Alexandra Street,-37.763857,145.006733,2.0,1.0,house,2.0,2022-09-24,389.0,"$1,100,000",11.0,2.0,0.0,7.0,6878.785331885782
property-house-vic-thornbury-140189963,Thornbury,3071,95a Pender Street,-37.754429,145.011968,4.0,2.0,house,1.0,2022-09-17,566.0,"$1,925,000",8.0,1.0,0.0,3.0,8019.51829078204
property-unit-vic-thornbury-140208275,Thornbury,3071,2/51 Clarendon Street,-37.75974879,145.0037516,2.0,1.0,unit,1.0,2022-09-17,114.0,"$680,000",13.0,1.0,0.0,4.0,7165.519295125439
property-house-vic-thornbury-139917699,Thornbury,3071,112 Woolton Avenue,-37.760036,144.988753,3.0,1.0,house,2.0,2022-09-05,376.0,"$1,254,000",12.0,1.0,1.0,4.0,6675.968012175803
property-house-vic-thornbury-140047427,Thornbury,3071,147 Rossmoyne Street,-37.758052,145.010407,4.0,2.0,house,2.0,2022-08-23,630.0,"$2,280,000",10.0,1.0,0.0,4.0,7599.987369836858
property-house-vic-thornbury-139740047,Thornbury,3071,77 Fyffe Street,-37.753792,144.987357,3.0,1.0,house,2.0,2022-07-23,502.0,"$1,455,000",11.0,1.0,0.0,4.0,7319.795686624184
property-house-vic-thornbury-139622983,Thornbury,3071,106 Dundas Street,-37.753733,145.012952,3.0,1.0,house,2.0,2022-07-09,596.0,"$1,500,000",8.0,1.0,0.0,4.0,8128.722739356895
property-house-vic-thornbury-139732411,Thornbury,3071,9 Alston Street,-37.754974,145.017572,3.0,1.0,house,3.0,2022-07-08,677.0,"$1,530,000",8.0,1.0,0.0,2.0,8212.222570315353
property-house-vic-thornbury-139422379,Thornbury,3071,188 Harold Street,-37.7552257,144.986524,3.0,1.0,house,1.0,2022-06-18,367.0,"$1,017,000",9.0,0.0,0.0,4.0,7148.151031326401
property-house-vic-thornbury-138764135,Thornbury,3071,331 Victoria Road,-37.758736,145.013045,3.0,1.0,house,3.0,2022-06-02,492.0,"$1,215,000",10.0,1.0,0.0,4.0,7648.648318589398
property-house-vic-thornbury-139171987,Thornbury,3071,38 Leinster Grove,-37.761026,144.987591,2.0,1.0,house,1.0,2022-05-30,411.0,"$1,390,000",13.0,1.0,1.0,4.0,6543.279413663624
property-house-vic-thornbury-139271531,Thornbury,3071,24 Speight Street,-37.762482,145.009653,4.0,2.0,house,1.0,2022-05-28,605.0,"$2,450,000",11.0,1.0,0.0,5.0,7138.50663584912
property-house-vic-thornbury-138933431,Thornbury,3071,64 Flinders Street,-37.756163,145.005293,2.0,1.0,house,1.0,2022-05-20,275.0,"$1,140,000",11.0,1.0,0.0,5.0,7583.989659861433
property-house-vic-thornbury-139129783,Thornbury,3071,170 Normanby Avenue,-37.757793,144.985646,3.0,2.0,house,1.0,2022-05-17,340.0,"$1,290,000",10.0,1.0,0.0,4.0,6852.731058299958
property-house-vic-thornbury-139088399,Thornbury,3071,103 Hutton Street,-37.75520535,144.9918152,3.0,1.0,house,1.0,2022-05-07,232.0,"$975,000",13.0,0.0,0.0,5.0,7265.944095478783
property-house-vic-thornbury-138985903,Thornbury,3071,13 Boyd Street,-37.75650599,145.0154208,3.0,1.0,house,2.0,2022-05-01,252.0,"$952,000",9.0,1.0,0.0,3.0,7968.540024788674
property-house-vic-thornbury-139011423,Thornbury,3071,103 Fyffe Street,-37.753573,144.985454,3.0,1.0,house,2.0,2022-04-30,532.0,"$1,530,000",10.0,1.0,0.0,3.0,7308.178007065992
property-townhouse-vic-thornbury-139130855,Thornbury,3071,39A Harold Street,-37.756861,144.996927,2.0,2.0,townhouse,2.0,2022-04-30,196.0,"$1,180,000",12.0,0.0,0.0,4.0,7230.406252488693
property-house-vic-thornbury-138970507,Thornbury,3071,20 Collins Street,-37.755096,145.002961,4.0,1.0,house,1.0,2022-04-23,362.0,"$1,475,000",11.0,1.0,0.0,5.0,7608.456363351652
property-house-vic-thornbury-138745855,Thornbury,3071,6 Archbold Street,-37.75328,145.004258,3.0,1.0,house,2.0,2022-04-02,374.0,"$1,551,000",10.0,1.0,0.0,4.0,7839.035927549191
property-house-vic-thornbury-138689795,Thornbury,3071,523 St Georges Road,-37.753183,144.994341,3.0,1.0,house,2.0,2022-03-31,490.0,"$1,255,000",11.0,0.0,0.0,5.0,7545.264811066106
property-house-vic-thornbury-138619975,Thornbury,3071,171A Harold Street,-37.755337,144.985373,4.0,2.0,house,2.0,2022-03-29,435.0,"$1,975,000",9.0,0.0,0.0,4.0,7114.656140736541
property-townhouse-vic-thornbury-138421967,Thornbury,3071,27 Sparks Avenue,-37.76121713,145.0256109,2.0,2.0,townhouse,1.0,2022-03-29,108.0,"$725,000",7.0,1.0,1.0,3.0,8046.932132802793
property-house-vic-thornbury-138537923,Thornbury,3071,678 High Street,-37.758925,145.000735,5.0,1.0,house,2.0,2022-03-28,555.0,"$2,955,000",13.0,1.0,0.0,4.0,7140.02942502545
property-house-vic-thornbury-138670575,Thornbury,3071,34 Hutton Street,-37.755301,144.995362,5.0,2.0,house,1.0,2022-03-28,657.0,"$1,810,000",13.0,0.0,0.0,5.0,7348.784910579896
property-house-vic-thornbury-138691511,Thornbury,3071,66 Gooch Street,-37.758576,145.005126,4.0,1.0,house,2.0,2022-03-26,535.0,"$1,800,000",12.0,1.0,0.0,4.0,7335.326734427363
property-house-vic-thornbury-138685739,Thornbury,3071,99 Raleigh Street,-37.759281,145.006867,3.0,1.0,house,1.0,2022-03-26,312.0,"$1,275,000",12.0,1.0,0.0,4.0,7333.377729982811
property-house-vic-thornbury-138454131,Thornbury,3071,52 Keon Street,-37.752097,144.990863,3.0,2.0,house,2.0,2022-03-05,386.0,"$1,355,000",11.0,0.0,1.0,4.0,7576.649825675078
property-house-vic-thornbury-138362927,Thornbury,3071,261 Rossmoyne Street,-37.758811,145.017447,3.0,1.0,house,3.0,2022-02-18,480.0,"$1,365,000",9.0,1.0,0.0,2.0,7845.446846122847
property-house-vic-thornbury-138383983,Thornbury,3071,108 Collins Street,-37.755837,145.012124,5.0,2.0,house,4.0,2022-02-16,640.0,"$2,110,000",8.0,1.0,0.0,3.0,7888.539636443568
property-townhouse-vic-thornbury-138308374,Thornbury,3071,7/158 Clarendon Street,-37.76140218,145.0117954,2.0,2.0,townhouse,2.0,2022-02-12,195.0,"$820,000",11.0,1.0,0.0,3.0,7337.71974506291
property-house-vic-thornbury-137970926,Thornbury,3071,10 Clyde Street,-37.761162,145.006737,6.0,2.0,house,1.0,2021-12-18,454.0,"$1,420,000",12.0,1.0,0.0,4.0,7142.549838939558
property-house-vic-thornbury-138015254,Thornbury,3071,93 Clarendon Street,-37.760016,145.006121,3.0,2.0,house,2.0,2021-12-16,379.0,"$2,311,000",13.0,1.0,0.0,4.0,7230.762152297901
property-house-vic-thornbury-137866554,Thornbury,3071,11 Pender Street,-37.753523,145.002651,4.0,1.0,house,1.0,2021-12-11,769.0,"$2,110,000",10.0,1.0,0.0,5.0,7758.985671747848
property-house-vic-thornbury-137705302,Thornbury,3071,131 Ballantyne Street,-37.757651,144.990497,2.0,1.0,house,2.0,2021-11-29,329.0,"$1,210,000",13.0,1.0,0.0,4.0,6972.575906059634
property-house-vic-thornbury-137657806,Thornbury,3071,174 Raleigh Street,-37.760043,145.011444,3.0,1.0,house,2.0,2021-11-20,474.0,"$1,585,000",11.0,1.0,0.0,4.0,7452.098265226279
property-house-vic-thornbury-137588618,Thornbury,3071,10 Newman Street,-37.756778,144.987399,3.0,1.0,house,2.0,2021-11-13,596.0,"$1,727,500",12.0,1.0,0.0,4.0,6997.377359808962
property-unit-vic-thornbury-137443234,Thornbury,3071,1/129 Fyffe Street,-37.75325328,144.982205,3.0,1.0,unit,2.0,2021-11-01,245.0,"$990,000",9.0,1.0,1.0,4.0,7291.405137043668
property-house-vic-thornbury-137515286,Thornbury,3071,91 Woolton Avenue,-37.76049,144.990522,3.0,1.0,house,2.0,2021-10-27,435.0,"$1,430,000",11.0,1.0,1.0,5.0,6670.12649396639
property-house-vic-thornbury-137311142,Thornbury,3071,72 Speight Street,-37.762933,145.013932,2.0,1.0,house,2.0,2021-10-16,606.0,"$1,600,000",12.0,1.0,0.0,5.0,7292.757758980458
property-house-vic-thornbury-137318774,Thornbury,3071,92 Clarendon Street,-37.760371,145.006849,4.0,1.0,house,2.0,2021-09-28,481.0,"$1,765,000",12.0,1.0,0.0,4.0,7225.002383495742
property-house-vic-thornbury-137247850,Thornbury,3071,6 Walsh Avenue,-37.757998,145.023769,2.0,1.0,house,2.0,2021-09-20,557.0,"$1,275,000",7.0,1.0,1.0,0.0,8234.62509616716
property-house-vic-thornbury-136895090,Thornbury,3071,115 Clarendon Street,-37.760156,145.007445,6.0,3.0,house,3.0,2021-09-04,534.0,"$1,681,000",12.0,1.0,0.0,4.0,7270.530183729434
property-house-vic-thornbury-136841002,Thornbury,3071,19 Collins Street,-37.754808,145.002946,2.0,1.0,house,1.0,2021-08-05,278.0,"$1,830,000",12.0,1.0,0.0,5.0,7637.373639940142
property-house-vic-thornbury-136660918,Thornbury,3071,7 Hammond Street,-37.763273,145.010052,3.0,1.0,house,3.0,2021-07-24,551.0,"$1,553,000",12.0,1.0,0.0,5.0,7080.5185916926785
property-house-vic-thornbury-136401630,Thornbury,3071,116 Rossmoyne Street,-37.7580655,145.0076949,4.0,2.0,house,1.0,2021-06-26,374.0,"$2,215,000",11.0,1.0,0.0,4.0,7486.854627330869
property-house-vic-thornbury-136444294,Thornbury,3071,159 Collins Street,-37.755809,145.017925,3.0,1.0,house,2.0,2021-06-26,529.0,"$1,535,000",8.0,1.0,1.0,2.0,8149.563227722049
property-house-vic-thornbury-136257582,Thornbury,3071,9 Taylor Street,-37.752159,144.987638,4.0,2.0,house,3.0,2021-05-29,485.0,"$1,742,000",11.0,1.0,1.0,4.0,7502.332690227582
property-house-vic-thornbury-136007730,Thornbury,3071,40 Alston Street,-37.755502,145.020021,4.0,1.0,house,3.0,2021-05-26,519.0,"$1,200,000",7.0,1.0,1.0,1.0,8277.278666664874
property-house-vic-thornbury-136069882,Thornbury,3071,42 Speight Street,-37.762654,145.011306,3.0,2.0,house,4.0,2021-05-15,605.0,"$2,465,000",12.0,1.0,0.0,5.0,7196.32816519228
property-townhouse-vic-thornbury-135376098,Thornbury,3071,31 Ethel Street,-37.75283,144.999302,3.0,1.0,townhouse,2.0,2021-05-11,163.0,"$870,000",10.0,0.0,0.0,5.0,7723.130546312308
property-house-vic-thornbury-135971894,Thornbury,3071,61 Ballantyne Street,-37.758286,144.996042,4.0,1.0,house,2.0,2021-05-08,512.0,"$1,620,000",13.0,1.0,0.0,4.0,7054.926191725124
property-house-vic-thornbury-135933698,Thornbury,3071,8 Keon Street,-37.752409,144.99384,3.0,1.0,house,2.0,2021-05-02,367.0,"$1,440,000",12.0,0.0,0.0,5.0,7614.623802856285
property-house-vic-thornbury-135974386,Thornbury,3071,39 Hutton Street,-37.755764,144.997154,2.0,1.0,house,2.0,2021-05-01,248.0,"$1,310,000",12.0,0.0,0.0,5.0,7351.8936855246
property-house-vic-thornbury-135782914,Thornbury,3071,13 Riley Street,-37.757209,145.020793,3.0,1.0,house,2.0,2021-04-17,418.0,"$1,320,000",6.0,1.0,1.0,1.0,8156.463504827268
property-house-vic-thornbury-135881254,Thornbury,3071,17 Smith Street,-37.757688,144.998498,4.0,1.0,house,2.0,2021-04-12,512.0,"$1,460,000",13.0,1.0,0.0,4.0,7193.024620524115
property-house-vic-thornbury-135584826,Thornbury,3071,50 Johnson Street,-37.762212,144.999001,4.0,2.0,house,1.0,2021-03-21,420.0,"$1,295,000",15.0,1.0,0.0,5.0,6744.035623340302
property-house-vic-thornbury-135659998,Thornbury,3071,70 Mansfield Street,-37.757079,145.006165,3.0,1.0,house,1.0,2021-03-08,470.0,"$1,715,000",11.0,1.0,0.0,4.0,7524.953152530267
property-house-vic-thornbury-135329878,Thornbury,3071,108 Collins Street,-37.755837,145.012124,5.0,2.0,house,2.0,2021-02-20,640.0,"$1,725,000",8.0,1.0,0.0,3.0,7888.539636443568
property-house-vic-thornbury-134692178,Thornbury,3071,75 Ballantyne Street,-37.75819,144.995182,4.0,1.0,house,1.0,2021-01-06,264.0,"$1,380,000",13.0,1.0,0.0,4.0,7039.700671086226
property-house-vic-thornbury-134976702,Thornbury,3071,164 Dundas Street,-37.754306,145.018044,3.0,2.0,house,2.0,2020-12-19,863.0,"$1,625,000",8.0,1.0,1.0,2.0,8297.239829089624
