URL,primary_school,secondary_school,preschool,train_station
property-unit-vic-reservoir-145622352,7.0,2.0,4.0,3.0
property-unit-vic-reservoir-145782140,11.0,1.0,2.0,1.0
property-unit-vic-reservoir-145816280,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-145852372,6.0,2.0,2.0,2.0
property-unit-vic-reservoir-145900460,7.0,1.0,2.0,3.0
property-unit-vic-reservoir-146034632,8.0,1.0,1.0,1.0
property-unit-vic-reservoir-146049028,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-146121700,11.0,0.0,2.0,4.0
property-unit-vic-reservoir-146166404,8.0,1.0,1.0,3.0
property-unit-vic-reservoir-146191600,7.0,1.0,1.0,1.0
property-unit-vic-reservoir-146293916,4.0,1.0,1.0,1.0
property-unit-vic-reservoir-146303064,6.0,0.0,0.0,2.0
property-unit-vic-reservoir-146303540,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-146330032,9.0,1.0,3.0,4.0
property-unit-vic-reservoir-146337136,12.0,1.0,2.0,3.0
property-unit-vic-reservoir-146339688,11.0,1.0,2.0,3.0
property-unit-vic-reservoir-146660776,6.0,1.0,2.0,3.0
property-unit-vic-reservoir-146777960,8.0,0.0,1.0,2.0
property-unit-vic-reservoir-146791424,7.0,1.0,2.0,3.0
property-unit-vic-reservoir-147065116,8.0,1.0,2.0,0.0
property-unit-vic-reservoir-147126060,9.0,1.0,2.0,2.0
property-unit-vic-reservoir-147215964,9.0,1.0,2.0,2.0
property-unit-vic-reservoir-147257468,6.0,1.0,2.0,2.0
property-unit-vic-reservoir-147290304,8.0,1.0,2.0,2.0
property-unit-vic-reservoir-147296080,9.0,1.0,2.0,3.0
property-unit-vic-reservoir-147315496,8.0,1.0,1.0,2.0
property-unit-vic-reservoir-147412852,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-147412924,8.0,0.0,3.0,3.0
property-unit-vic-reservoir-147475268,7.0,1.0,2.0,3.0
property-unit-vic-reservoir-147479984,9.0,0.0,2.0,3.0
property-unit-vic-reservoir-147480220,6.0,1.0,2.0,3.0
property-unit-vic-reservoir-147489448,9.0,1.0,1.0,2.0
property-unit-vic-reservoir-147577184,9.0,0.0,2.0,3.0
property-unit-vic-reservoir-147586940,9.0,1.0,3.0,3.0
property-unit-vic-reservoir-147608616,8.0,1.0,2.0,2.0
property-unit-vic-reservoir-147657144,7.0,1.0,1.0,0.0
property-unit-vic-reservoir-147666984,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-147666992,7.0,1.0,2.0,3.0
property-unit-vic-reservoir-147768176,9.0,1.0,2.0,4.0
property-unit-vic-reservoir-147808440,9.0,1.0,2.0,1.0
property-unit-vic-reservoir-147812872,10.0,0.0,2.0,4.0
property-unit-vic-reservoir-147827444,6.0,0.0,2.0,3.0
property-unit-vic-reservoir-148008200,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-148011904,7.0,1.0,4.0,3.0
property-unit-vic-reservoir-148012192,7.0,2.0,3.0,3.0
property-unit-vic-reservoir-148031860,6.0,1.0,2.0,2.0
property-unit-vic-reservoir-148091940,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-148117592,7.0,0.0,2.0,3.0
property-unit-vic-reservoir-148118564,7.0,1.0,2.0,3.0
property-unit-vic-reservoir-148126136,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-148136316,7.0,1.0,2.0,3.0
property-unit-vic-reservoir-148183808,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-148237576,6.0,1.0,2.0,2.0
property-unit-vic-reservoir-148331660,12.0,1.0,2.0,3.0
property-unit-vic-reservoir-148412868,6.0,1.0,2.0,3.0
property-unit-vic-reservoir-148421860,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-148482608,9.0,1.0,2.0,3.0
property-unit-vic-reservoir-148541448,7.0,1.0,2.0,3.0
property-unit-vic-reservoir-148578712,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-148675472,11.0,0.0,2.0,4.0
property-unit-vic-reservoir-148731116,10.0,0.0,2.0,3.0
property-unit-vic-reservoir-148780448,6.0,2.0,2.0,2.0
property-unit-vic-reservoir-148782136,9.0,1.0,2.0,3.0
property-unit-vic-reservoir-148866144,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-148882132,11.0,0.0,2.0,4.0
property-unit-vic-reservoir-148916788,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-148934340,8.0,1.0,1.0,3.0
property-unit-vic-reservoir-149057440,7.0,0.0,1.0,2.0
property-unit-vic-reservoir-149119640,12.0,1.0,2.0,3.0
property-unit-vic-reservoir-149146352,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-149151104,9.0,1.0,3.0,3.0
property-unit-vic-reservoir-149151804,8.0,1.0,1.0,2.0
property-unit-vic-reservoir-149179824,8.0,1.0,3.0,3.0
property-unit-vic-reservoir-149191092,11.0,1.0,2.0,3.0
property-unit-vic-reservoir-149252148,6.0,1.0,2.0,0.0
property-unit-vic-reservoir-149369452,7.0,1.0,3.0,3.0
property-unit-vic-reservoir-149458792,8.0,1.0,2.0,2.0
property-unit-vic-reservoir-149467940,7.0,1.0,2.0,3.0
property-unit-vic-reservoir-149483876,7.0,1.0,2.0,0.0
property-unit-vic-reservoir-149498960,9.0,1.0,3.0,3.0
property-unit-vic-reservoir-149506660,6.0,1.0,2.0,0.0
property-unit-vic-reservoir-149520428,7.0,0.0,2.0,2.0
property-unit-vic-reservoir-149532136,7.0,0.0,2.0,3.0
property-unit-vic-reservoir-149535712,7.0,1.0,1.0,1.0
property-unit-vic-reservoir-149559180,9.0,0.0,2.0,3.0
property-unit-vic-reservoir-149592604,8.0,0.0,2.0,3.0
property-unit-vic-reservoir-149596156,10.0,1.0,3.0,3.0
property-unit-vic-reservoir-149611124,9.0,1.0,2.0,3.0
property-unit-vic-reservoir-149619852,10.0,1.0,2.0,2.0
property-unit-vic-reservoir-149669004,8.0,1.0,1.0,1.0
property-unit-vic-reservoir-149673340,7.0,0.0,0.0,2.0
property-unit-vic-reservoir-149673492,9.0,1.0,3.0,3.0
property-unit-vic-reservoir-149683976,10.0,0.0,2.0,3.0
property-unit-vic-reservoir-149719148,7.0,1.0,1.0,3.0
property-unit-vic-reservoir-149935648,8.0,1.0,2.0,2.0
property-unit-vic-reservoir-149942908,8.0,1.0,3.0,4.0
property-unit-vic-reservoir-149951832,8.0,1.0,2.0,3.0
property-unit-vic-reservoir-149966120,9.0,1.0,3.0,4.0
property-unit-vic-reservoir-150009496,9.0,1.0,2.0,3.0
property-unit-vic-reservoir-150178972,8.0,0.0,3.0,3.0
property-unit-vic-reservoir-150228492,9.0,1.0,2.0,1.0
property-unit-vic-reservoir-150248844,8.0,0.0,1.0,2.0
property-unit-vic-reservoir-150252580,7.0,1.0,2.0,2.0
property-unit-vic-reservoir-150277848,9.0,0.0,1.0,3.0
property-unit-vic-reservoir-150303444,9.0,1.0,3.0,3.0
property-unit-vic-reservoir-150402940,8.0,1.0,1.0,1.0
property-unit-vic-reservoir-150489000,10.0,1.0,2.0,3.0
property-unit-vic-reservoir-150614288,8.0,1.0,1.0,2.0
property-unit-vic-reservoir-150774552,7.0,0.0,2.0,2.0
property-unit-vic-reservoir-150929348,8.0,1.0,3.0,3.0
property-unit-vic-thornbury-131468466,12.0,1.0,0.0,4.0
property-unit-vic-thornbury-137443234,9.0,1.0,1.0,4.0
property-unit-vic-thornbury-140208275,13.0,1.0,0.0,4.0
property-unit-vic-thornbury-140295623,12.0,1.0,0.0,4.0
property-unit-vic-thornbury-142552192,7.0,1.0,1.0,1.0
property-unit-vic-thornbury-146429844,13.0,1.0,1.0,5.0
property-unit-vic-thornbury-147477964,9.0,1.0,0.0,4.0
property-unit-vic-thornbury-148978940,10.0,1.0,0.0,5.0
property-unitblock-vic-thornbury-127905262,11.0,1.0,1.0,4.0
property-unitblock-vic-thornbury-140708455,10.0,1.0,0.0,5.0
property-unitblock-vic-thornbury-142920416,12.0,0.0,0.0,4.0
property-unitblock-vic-thornbury-143260140,13.0,0.0,0.0,5.0
property-unitblock-vic-thornbury-144857076,13.0,0.0,0.0,5.0
property-villa-vic-reservoir-143551032,7.0,1.0,2.0,3.0
property-villa-vic-reservoir-145974552,11.0,1.0,2.0,3.0
property-villa-vic-thornbury-145240832,6.0,1.0,1.0,0.0
property-villa-vic-thornbury-148599628,11.0,1.0,0.0,4.0
url,,,,0.0
