URL,Suburb ,Postcode,Address,Latitude,Longitude,Bedroom,Bathroom ,Type ,Car Park space,Last sold date,Land size,Y = Sold price
property-house-vic-oakleigh-146683188,Oakleigh,3166,132 Warrigal Road,-37.906171,145.085915,2.0,1.0,house,4.0,2025-02-05,558.0,"$1,060,000"
property-house-vic-oakleigh-146297072,Oakleigh,3166,46 John Street,-37.904854,145.100872,5.0,3.0,house,2.0,2025-01-29,543.0,"$1,574,000"
property-house-vic-oakleigh-146553532,Oakleigh,3166,4 William Street,-37.901274,145.103545,4.0,2.0,house,3.0,2024-11-30,544.0,"$1,760,000"
property-house-vic-oakleigh-146494292,Oakleigh,3166,1135 North Road,-37.90951,145.086796,4.0,2.0,house,1.0,2024-11-30,671.0,"$1,130,000"
property-house-vic-oakleigh-146117852,Oakleigh,3166,36 Golf Links Avenue,-37.907337,145.091151,4.0,2.0,house,2.0,2024-11-22,796.0,"$1,480,000"
property-house-vic-oakleigh-146073768,Oakleigh,3166,142 Haughton Road,-37.9101472,145.1006133,3.0,1.0,house,3.0,2024-10-12,379.0,"$1,010,000"
property-house-vic-oakleigh-145963004,Oakleigh,3166,25 Hatter Street,-37.905946,145.08765,3.0,1.0,house,2.0,2024-10-05,566.0,"$1,427,000"
property-unit-vic-oakleigh-145986188,Oakleigh,3166,1/1 Leroux Street,-37.89617211,145.1042212,2.0,1.0,unit,1.0,2024-10-05,197.0,"$726,000"
property-house-vic-oakleigh-145798568,Oakleigh,3166,13 Golf Links Avenue,-37.905588,145.091117,3.0,1.0,house,5.0,2024-09-14,932.0,"$1,760,000"
property-house-vic-oakleigh-145866712,Oakleigh,3166,5 George Street,-37.901253,145.102204,2.0,1.0,house,3.0,2024-09-09,544.0,"$1,170,000"
property-house-vic-oakleigh-145433108,Oakleigh,3166,4 Stamford Road,-37.891819,145.101229,3.0,1.0,house,2.0,2024-09-07,725.0,"$1,205,500"
property-unit-vic-oakleigh-145634016,Oakleigh,3166,1/16 Bishop Street,-37.906336,145.093473,3.0,1.0,unit,2.0,2024-08-07,317.0,"$1,140,000"
property-house-vic-oakleigh-145374784,Oakleigh,3166,1470 Dandenong Road,-37.89640219,145.0975866,3.0,2.0,house,2.0,2024-08-03,521.0,"$1,212,000"
property-house-vic-oakleigh-145390440,Oakleigh,3166,1179 North Road,-37.91011,145.092103,3.0,1.0,house,4.0,2024-07-27,568.0,"$1,080,000"
property-unit-vic-oakleigh-144820888,Oakleigh,3166,1/201-203 Huntingdale Road,-37.90262743,145.1049148,2.0,1.0,unit,4.0,2024-06-13,132.0,"$640,000"
property-house-vic-oakleigh-144892820,Oakleigh,3166,16 Schoolhall Street,-37.907268,145.088036,3.0,1.0,house,2.0,2024-05-25,599.0,"$1,311,000"
property-house-vic-oakleigh-144630380,Oakleigh,3166,8 Allen Street,-37.889684,145.090106,3.0,1.0,house,2.0,2024-05-11,650.0,"$1,275,000"
property-house-vic-oakleigh-144492752,Oakleigh,3166,10 George Street,-37.901564,145.102492,4.0,1.0,house,2.0,2024-04-06,544.0,"$1,450,000"
property-house-vic-oakleigh-144169512,Oakleigh,3166,2 Andrew Street,-37.906141,145.094651,4.0,2.0,house,2.0,2024-03-02,580.0,"$1,585,000"
property-house-vic-oakleigh-144134520,Oakleigh,3166,34 Bishop Street,-37.907489,145.093274,4.0,2.0,house,2.0,2024-02-22,613.0,"$1,808,888"
property-house-vic-oakleigh-143535884,Oakleigh,3166,94 Haughton Road,-37.907304,145.096896,5.0,3.0,house,4.0,2024-02-17,754.0,"$1,255,000"
property-house-vic-oakleigh-143700552,Oakleigh,3166,797 Warrigal Road,-37.890889,145.088858,4.0,2.0,house,3.0,2024-02-15,605.0,"$1,360,000"
property-unit-vic-oakleigh-143875016,Oakleigh,3166,1197 North Road,-37.91021665,145.0939216,3.0,1.0,unit,2.0,2024-02-03,312.0,"$833,500"
property-house-vic-oakleigh-143704692,Oakleigh,3166,19 Devon Grove,-37.89489,145.1033,3.0,1.0,house,1.0,2024-01-31,713.0,"$1,476,000"
property-house-vic-oakleigh-143700500,Oakleigh,3166,28 Davey Avenue,-37.903086,145.0891,3.0,1.0,house,1.0,2023-12-14,586.0,"$1,320,000"
property-house-vic-oakleigh-142475156,Oakleigh,3166,17 Andrew Street,-37.906917,145.094165,2.0,1.0,house,2.0,2023-11-13,601.0,"$1,320,000"
property-house-vic-oakleigh-143253124,Oakleigh,3166,117 Atherton Road,-37.89951331,145.0965967,3.0,1.0,house,2.0,2023-10-28,288.0,"$1,050,000"
property-house-vic-oakleigh-143165012,Oakleigh,3166,1532 Dandenong Road,-37.89945711,145.102603,4.0,3.0,house,5.0,2023-10-21,697.0,"$1,565,000"
property-unit-vic-oakleigh-143034476,Oakleigh,3166,1/103 Burlington Street,-37.90299035,145.1012069,3.0,2.0,unit,2.0,2023-10-07,451.0,"$1,255,000"
property-house-vic-oakleigh-143081792,Oakleigh,3166,13 The Avenue,-37.896702,145.095008,3.0,1.0,house,3.0,2023-09-21,884.0,"$2,002,000"
property-house-vic-oakleigh-142839328,Oakleigh,3166,1A Westley Street,-37.895311,145.094782,4.0,2.0,house,2.0,2023-09-16,672.0,"$1,664,000"
property-house-vic-oakleigh-142887448,Oakleigh,3166,71 Burlington Street,-37.902723,145.09897,3.0,2.0,house,2.0,2023-09-16,557.0,"$1,335,000"
property-house-vic-oakleigh-142738948,Oakleigh,3166,8 Westgate Street,-37.904705,145.08725,5.0,2.0,house,2.0,2023-08-26,536.0,"$2,121,000"
property-house-vic-oakleigh-142719456,Oakleigh,3166,8 Young Street,-37.907498,145.095503,3.0,1.0,house,4.0,2023-08-26,547.0,"$1,336,500"
property-house-vic-oakleigh-142487532,Oakleigh,3166,15 Mora Avenue,-37.901987,145.089117,3.0,1.0,house,2.0,2023-08-24,557.0,"$1,430,000"
property-house-vic-oakleigh-142771168,Oakleigh,3166,9 Best Street,-37.90857898,145.0917036,4.0,1.0,house,1.0,2023-08-21,581.0,"$1,258,000"
property-house-vic-oakleigh-142643836,Oakleigh,3166,29 Tamar Grove,-37.898159,145.096495,2.0,1.0,house,1.0,2023-08-12,543.0,"$1,255,000"
property-house-vic-oakleigh-142494148,Oakleigh,3166,21 Dalgety Street,-37.891702,145.090634,5.0,2.0,house,2.0,2023-07-20,633.0,"$2,110,000"
property-house-vic-oakleigh-142214352,Oakleigh,3166,17 Logie Street,-37.894431,145.091109,3.0,1.0,house,2.0,2023-06-24,576.0,"$1,380,000"
property-house-vic-oakleigh-142012476,Oakleigh,3166,2 The Avenue,-37.896809,145.093777,4.0,1.0,house,2.0,2023-06-03,1048.0,"$1,792,000"
property-house-vic-oakleigh-142069200,Oakleigh,3166,5 Ferntree Gully Road,-37.896165,145.100788,3.0,1.0,house,2.0,2023-05-31,588.0,"$900,000"
property-house-vic-oakleigh-142065296,Oakleigh,3166,44 Golf Links Avenue,-37.90810569,145.0909795,4.0,2.0,house,4.0,2023-05-27,801.0,"$2,040,000"
property-house-vic-oakleigh-142083272,Oakleigh,3166,14 Mora Avenue,-37.902245,145.088894,3.0,1.0,house,2.0,2023-05-18,475.0,"$1,400,000"
property-house-vic-oakleigh-141952500,Oakleigh,3166,1444 Dandenong Road,-37.8950298,145.0951996,4.0,1.0,house,2.0,2023-05-10,794.0,"$1,280,000"
property-house-vic-oakleigh-141841092,Oakleigh,3166,110 Burlington Street,-37.903484,145.102545,2.0,1.0,house,2.0,2023-04-29,631.0,"$1,240,000"
property-house-vic-oakleigh-141821528,Oakleigh,3166,5 Parer Street,-37.909079,145.098022,3.0,1.0,house,2.0,2023-04-22,700.0,"$1,305,000"
property-house-vic-oakleigh-141580908,Oakleigh,3166,3 Henry Street,-37.901347,145.104169,3.0,1.0,house,2.0,2023-03-25,538.0,"$1,050,000"
property-house-vic-oakleigh-141581188,Oakleigh,3166,72 Eastgate Street,-37.909366,145.088471,3.0,1.0,house,1.0,2023-03-25,561.0,"$1,010,000"
property-house-vic-oakleigh-141337900,Oakleigh,3166,42 Bishop Street,-37.908216,145.093142,4.0,2.0,house,2.0,2023-02-25,592.0,"$1,970,000"
property-house-vic-oakleigh-140809743,Oakleigh,3166,20 Davey Avenue,-37.903022,145.088488,4.0,1.0,house,2.0,2022-12-03,591.0,"$1,632,000"
property-house-vic-oakleigh-140769871,Oakleigh,3166,161 Atherton Road,-37.900147,145.101243,4.0,3.0,house,4.0,2022-11-24,654.0,"$1,950,000"
property-house-vic-oakleigh-140574987,Oakleigh,3166,8 Grandview Grove,-37.894008,145.105642,3.0,1.0,house,2.0,2022-11-23,676.0,"$1,050,000"
property-house-vic-oakleigh-140019467,Oakleigh,3166,32 Stamford Road,-37.895422,145.100557,3.0,2.0,house,3.0,2022-11-22,655.0,"$1,430,000"
property-house-vic-oakleigh-140389659,Oakleigh,3166,6 Wilson Street,-37.908202,145.093938,4.0,2.0,house,2.0,2022-10-22,543.0,"$1,337,000"
property-house-vic-oakleigh-139735463,Oakleigh,3166,1446 Dandenong Road,-37.89512228,145.0953451,3.0,2.0,house,1.0,2022-09-01,714.0,"$1,100,000"
property-house-vic-oakleigh-139763223,Oakleigh,3166,7 Ferntree Gully Road,-37.896186,145.100969,4.0,2.0,house,2.0,2022-07-30,589.0,"$1,799,000"
property-house-vic-oakleigh-139636083,Oakleigh,3166,1189 North Road,-37.910198,145.093079,4.0,2.0,house,2.0,2022-07-25,555.0,"$1,215,000"
property-house-vic-oakleigh-139695107,Oakleigh,3166,108 Burlington Street,-37.903463,145.102352,3.0,1.0,house,2.0,2022-07-16,630.0,"$1,130,000"
property-house-vic-oakleigh-139590391,Oakleigh,3166,4 Rua Court,-37.891659,145.102462,4.0,3.0,house,4.0,2022-07-09,741.0,"$1,611,000"
property-house-vic-oakleigh-139360707,Oakleigh,3166,48 John Street,-37.904989,145.100845,2.0,1.0,house,1.0,2022-06-18,547.0,"$950,000"
property-house-vic-oakleigh-139301735,Oakleigh,3166,1 Westgate Street,-37.90415145,145.0869396,5.0,2.0,house,2.0,2022-06-04,661.0,"$1,650,000"
property-house-vic-oakleigh-139310387,Oakleigh,3166,6 McIntosh Street,-37.910229,145.099448,4.0,2.0,house,2.0,2022-06-04,741.0,"$1,650,000"
property-house-vic-oakleigh-139214323,Oakleigh,3166,57 Bishop Street,-37.909208,145.092593,2.0,1.0,house,1.0,2022-05-18,600.0,"$1,421,000"
property-house-vic-oakleigh-139102651,Oakleigh,3166,41 Bishop Street,-37.907788,145.092868,3.0,2.0,house,2.0,2022-05-14,600.0,"$1,422,500"
property-house-vic-oakleigh-138701947,Oakleigh,3166,37 Clyde Street,-37.898895,145.095145,4.0,2.0,house,5.0,2022-03-26,735.0,"$1,950,000"
property-house-vic-oakleigh-138570583,Oakleigh,3166,16 Caloola Avenue,-37.89093013,145.0905723,5.0,2.0,house,4.0,2022-03-19,893.0,"$2,850,000"
property-townhouse-vic-oakleigh-138615091,Oakleigh,3166,41 Estelle Street,-37.89282715,145.1055095,3.0,2.0,townhouse,2.0,2022-03-19,348.0,"$1,520,000"
property-house-vic-oakleigh-137911162,Oakleigh,3166,1187 North Road,-37.910186,145.09292,4.0,2.0,house,2.0,2022-02-28,557.0,"$1,150,000"
property-house-vic-oakleigh-138306962,Oakleigh,3166,43 Abbeygate Street,-37.907445,145.089465,2.0,1.0,house,1.0,2022-02-12,506.0,"$1,425,000"
property-unit-vic-oakleigh-138292502,Oakleigh,3166,1/25 Connell Road,-37.90223949,145.0980662,2.0,1.0,unit,2.0,2022-02-03,178.0,"$728,000"
property-unit-vic-oakleigh-137975054,Oakleigh,3166,1/22 Palmerston Grove,-37.897121,145.091596,3.0,1.0,unit,2.0,2021-12-29,359.0,"$1,140,000"
property-unit-vic-oakleigh-137887954,Oakleigh,3166,1/12 Golf Links Avenue,-37.905351,145.091498,3.0,2.0,unit,1.0,2021-12-11,364.0,"$1,207,500"
property-unit-vic-oakleigh-137693218,Oakleigh,3166,1/1221 North Road,-37.91037467,145.096545,3.0,1.0,unit,3.0,2021-11-20,431.0,"$900,000"
property-house-vic-oakleigh-137577934,Oakleigh,3166,21 Bishop Street,-37.906405,145.09312,2.0,1.0,house,1.0,2021-11-15,566.0,"$1,370,000"
property-house-vic-oakleigh-137478634,Oakleigh,3166,2/27 Downing Street,-37.90116555,145.0935333,3.0,1.0,house,2.0,2021-11-06,224.0,"$1,056,000"
property-house-vic-oakleigh-137543518,Oakleigh,3166,35 Westgate Street,-37.90654,145.086486,4.0,2.0,house,2.0,2021-11-03,544.0,"$1,985,000"
property-house-vic-oakleigh-137381018,Oakleigh,3166,6 Young Street,-37.907219,145.095556,3.0,1.0,house,2.0,2021-10-16,638.0,"$1,475,000"
property-house-vic-oakleigh-136911930,Oakleigh,3166,98 Atkinson Street,-37.896393,145.093128,4.0,2.0,house,2.0,2021-09-03,1156.0,"$2,825,000"
property-house-vic-oakleigh-136724354,Oakleigh,3166,1203 North Road,-37.910328,145.094407,4.0,1.0,house,2.0,2021-08-14,709.0,"$1,140,000"
property-house-vic-oakleigh-136729974,Oakleigh,3166,45 William Street,-37.904907,145.102485,3.0,2.0,house,2.0,2021-08-05,547.0,"$1,710,000"
property-house-vic-oakleigh-136644358,Oakleigh,3166,29 Estelle Street,-37.892678,145.104175,3.0,1.0,house,2.0,2021-07-31,585.0,"$1,389,000"
property-house-vic-oakleigh-136348686,Oakleigh,3166,14 Regent Street,-37.90036,145.094959,2.0,1.0,house,2.0,2021-07-16,360.0,"$870,000"
property-house-vic-oakleigh-136348366,Oakleigh,3166,19 Golf Links Avenue,-37.906217,145.090998,3.0,1.0,house,1.0,2021-07-09,966.0,"$1,770,600"
property-house-vic-oakleigh-136177018,Oakleigh,3166,140 Haughton Road,-37.910108,145.100561,4.0,2.0,house,3.0,2021-06-12,407.0,"$895,000"
property-house-vic-oakleigh-136251654,Oakleigh,3166,38 William Street,-37.90441,145.102942,4.0,2.0,house,1.0,2021-06-05,546.0,"$1,670,000"
property-house-vic-oakleigh-136338502,Oakleigh,3166,11 Connell Road,-37.901181,145.098316,3.0,1.0,house,1.0,2021-06-05,700.0,"$1,579,000"
property-house-vic-oakleigh-136018454,Oakleigh,3166,18 Bishop Street,-37.906437,145.093461,4.0,1.0,house,2.0,2021-05-15,660.0,"$1,390,000"
property-house-vic-oakleigh-136069378,Oakleigh,3166,9 Winifred Street,-37.895194,145.102052,3.0,1.0,house,1.0,2021-05-15,689.0,"$1,360,000"
property-house-vic-oakleigh-134870846,Oakleigh,3166,4 Caloola Avenue,-37.890799,145.089406,4.0,2.0,house,2.0,2021-05-12,675.0,"$1,450,000"
property-unit-vic-oakleigh-135904446,Oakleigh,3166,1/136 Haughton Road,-37.90990124,145.1002894,3.0,2.0,unit,1.0,2021-04-24,323.0,"$875,000"
property-house-vic-oakleigh-135768626,Oakleigh,3166,1 Andrew Street,-37.905875,145.09434,4.0,2.0,house,2.0,2021-04-17,903.0,"$1,450,000"
property-house-vic-oakleigh-135555642,Oakleigh,3166,797 Warrigal Road,-37.890889,145.088858,4.0,2.0,house,2.0,2021-03-20,601.0,"$1,280,000"
property-house-vic-oakleigh-135464974,Oakleigh,3166,10 Henry Street,-37.901793,145.104442,5.0,2.0,house,3.0,2021-03-08,543.0,"$1,540,000"
property-house-vic-oakleigh-135450534,Oakleigh,3166,1255 North Road,-37.910987,145.100054,3.0,1.0,house,1.0,2021-03-06,689.0,"$1,360,000"
property-house-vic-oakleigh-134965070,Oakleigh,3166,10 Schoolhall Street,-37.907165,145.087197,5.0,3.0,house,2.0,2020-12-17,596.0,"$1,350,000"
property-house-vic-oakleigh-134800486,Oakleigh,3166,73 Drummond Street,-37.890419,145.090997,3.0,1.0,house,2.0,2020-11-28,624.0,"$1,351,000"
property-house-vic-oakleigh-134510906,Oakleigh,3166,52 Haughton Road,-37.905011,145.09385,3.0,1.0,house,1.0,2020-11-14,595.0,"$999,000"
property-unit-vic-oakleigh-134478582,Oakleigh,3166,1/8 Parer Street,-37.9096076,145.0982704,3.0,2.0,unit,2.0,2020-10-31,297.0,"$830,000"
property-unit-vic-oakleigh-134268066,Oakleigh,3166,5/24 Grant Street,-37.898831,145.0979987,2.0,1.0,unit,1.0,2020-10-23,179.0,"$684,500"
property-house-vic-oakleigh-134107178,Oakleigh,3166,41 Edward Street,-37.905697,145.10284,4.0,2.0,house,2.0,2020-10-22,511.0,"$1,330,000"
property-apartment-vic-oakleigh-134453422,Oakleigh,3166,5/110 Atherton Road,-37.89981539,145.0963986,2.0,1.0,apartment,1.0,2020-10-22,1219.0,"$545,200"
property-townhouse-vic-oakleigh-134012526,Oakleigh,3166,2/10 Winifred Street,-37.89521169,145.1023901,3.0,2.0,townhouse,1.0,2020-08-02,398.0,"$965,000"
property-house-vic-oakleigh-133959558,Oakleigh,3166,25 Tamar Grove,-37.897926,145.096535,4.0,2.0,house,2.0,2020-07-31,540.0,"$1,490,000"
property-house-vic-oakleigh-133857866,Oakleigh,3166,15 Davey Avenue,-37.902723,145.088359,5.0,2.0,house,4.0,2020-07-14,674.0,"$1,680,000"
property-house-vic-oakleigh-133600682,Oakleigh,3166,11 Tamar Grove,-37.897037,145.09674,4.0,3.0,house,3.0,2020-07-02,624.0,"$1,876,200"
property-house-vic-oakleigh-133720694,Oakleigh,3166,5 Holland Court,-37.900517,145.096855,3.0,1.0,house,2.0,2020-06-27,573.0,"$1,065,000"
property-house-vic-oakleigh-133462298,Oakleigh,3166,20 Westminster Street,-37.901696,145.095641,3.0,1.0,house,2.0,2020-06-16,459.0,"$1,320,000"
property-house-vic-oakleigh-133558302,Oakleigh,3166,2 Norfolk Avenue,-37.898842,145.100821,2.0,1.0,house,1.0,2020-06-12,352.0,"$760,000"
property-house-vic-oakleigh-133319354,Oakleigh,3166,165 Atherton Road,-37.900229,145.101855,3.0,1.0,house,1.0,2020-04-23,970.0,"$1,650,000"
property-house-vic-oakleigh-133249142,Oakleigh,3166,44 George Street,-37.904969,145.101835,3.0,1.0,house,1.0,2020-04-18,542.0,"$1,125,000"
property-house-vic-oakleigh-133249138,Oakleigh,3166,45 Andrew Street,-37.909756,145.093637,3.0,1.0,house,1.0,2020-04-17,687.0,"$1,030,300"
property-house-vic-oakleigh-132904134,Oakleigh,3166,17 Mora Avenue,-37.902008,145.089276,4.0,2.0,house,2.0,2020-02-29,566.0,"$1,546,000"
property-unit-vic-oakleigh-132689034,Oakleigh,3166,4/15 Taylor Street,-37.895609,145.092101,2.0,1.0,unit,1.0,2020-02-15,250.0,"$839,500"
property-house-vic-oakleigh-132464442,Oakleigh,3166,15 Gillon Court,-37.892331,145.104434,3.0,2.0,house,2.0,2019-12-14,650.0,"$1,170,000"
property-house-vic-oakleigh-132429086,Oakleigh,3166,33 Eastgate Street,-37.906538,145.088579,3.0,1.0,house,2.0,2019-12-08,539.0,"$1,255,000"
property-house-vic-oakleigh-132448374,Oakleigh,3166,4 Taylor Street,-37.895794,145.091199,2.0,2.0,house,2.0,2019-12-07,547.0,"$1,455,000"
property-house-vic-oakleigh-132327458,Oakleigh,3166,12 Gadd Street,-37.908985,145.097171,4.0,1.0,house,5.0,2019-11-30,713.0,"$1,320,000"
property-townhouse-vic-oakleigh-132027702,Oakleigh,3166,1/69 Drummond Street,-37.89014671,145.0910801,3.0,2.0,townhouse,3.0,2019-10-19,259.0,"$1,000,000"
property-house-vic-oakleigh-129844046,Oakleigh,3166,20 Mora Avenue,-37.902362,145.089436,3.0,1.0,house,3.0,2019-10-18,723.0,"$1,149,000"
property-house-vic-oakleigh-130274294,Oakleigh,3166,38 Andrew Street,-37.909505,145.094192,3.0,1.0,house,5.0,2019-09-28,673.0,"$1,100,000"
property-house-vic-oakleigh-131853890,Oakleigh,3166,13 Henry Street,-37.902021,145.104038,3.0,1.0,house,1.0,2019-09-21,543.0,"$1,120,000"
property-house-vic-oakleigh-131770438,Oakleigh,3166,12 Lincoln Avenue,-37.898812,145.099537,4.0,2.0,house,2.0,2019-08-28,532.0,"$1,640,000"
property-house-vic-oakleigh-131594850,Oakleigh,3166,14 Andrew Street,-37.906968,145.094505,3.0,1.0,house,2.0,2019-08-17,613.0,"$970,000"
property-house-vic-oakleigh-131487766,Oakleigh,3166,12 Merbow Street,-37.901404,145.10016,3.0,1.0,house,1.0,2019-08-03,589.0,"$1,090,000"
property-house-vic-oakleigh-130625986,Oakleigh,3166,1460 Dandenong Road,-37.895924,145.096535,3.0,1.0,house,1.0,2019-07-02,589.0,"$700,000"
property-house-vic-oakleigh-131224834,Oakleigh,3166,15 Eastgate Street,-37.905313,145.08871,3.0,2.0,house,2.0,2019-06-22,543.0,"$1,201,000"
property-house-vic-oakleigh-131209530,Oakleigh,3166,125 Atherton Road,-37.899476,145.097283,4.0,2.0,house,2.0,2019-06-15,694.0,"$1,564,000"
property-house-vic-oakleigh-130402934,Oakleigh,3166,29 Bishop Street,-37.906947,145.092878,4.0,2.0,house,4.0,2019-06-08,565.0,"$1,018,000"
property-house-vic-oakleigh-131025682,Oakleigh,3166,165 Atherton Road,-37.900125,145.101868,3.0,1.0,house,4.0,2019-05-18,970.0,"$1,480,000"
property-townhouse-vic-oakleigh-130730882,Oakleigh,3166,2/12 Parer Street,-37.909873,145.098591,4.0,2.0,townhouse,2.0,2019-05-10,263.0,"$960,000"
property-house-vic-oakleigh-130660942,Oakleigh,3166,1516 Dandenong Road,-37.898759,145.101229,2.0,1.0,house,1.0,2019-04-18,697.0,"$849,000"
property-house-vic-oakleigh-130964230,Oakleigh,3166,65 Drummond Street,-37.889931,145.090956,5.0,3.0,house,2.0,2019-04-11,660.0,"$1,430,000"
property-house-vic-oakleigh-129785730,Oakleigh,3166,134a Atherton Road,-37.900181,145.098982,3.0,2.0,house,2.0,2019-02-11,350.0,"$1,100,000"
property-house-vic-oakleigh-128568082,Oakleigh,3166,14 Leroux Street,-37.895373,145.104875,3.0,2.0,house,2.0,2019-02-06,688.0,"$1,070,000"
property-house-vic-oakleigh-130304906,Oakleigh,3166,34 Hatter Street,-37.90647,145.088075,4.0,1.0,house,2.0,2019-01-21,533.0,"$1,098,000"
property-unit-vic-oakleigh-129871126,Oakleigh,3166,27 George Street,-37.902972,145.101795,2.0,1.0,unit,1.0,2018-12-08,261.0,"$730,000"
property-townhouse-vic-oakleigh-129757002,Oakleigh,3166,106B Burlington Street,-37.903533,145.102122,3.0,2.0,townhouse,2.0,2018-11-28,207.0,"$855,500"
property-house-vic-oakleigh-129416566,Oakleigh,3166,45 Edward Street,-37.905653,145.103193,3.0,2.0,house,1.0,2018-11-02,520.0,"$911,000"
property-unit-vic-oakleigh-129163922,Oakleigh,3166,3/46 Abbeygate Street,-37.908217,145.08985,2.0,2.0,unit,1.0,2018-09-22,95.0,"$610,000"
property-house-vic-oakleigh-128917558,Oakleigh,3166,7 Gadd Street,-37.908097,145.096824,3.0,1.0,house,2.0,2018-08-29,652.0,"$1,101,000"
property-house-vic-oakleigh-128863694,Oakleigh,3166,21 Dalgety Street,-37.891564,145.090684,4.0,2.0,house,2.0,2018-08-18,641.0,"$1,601,000"
property-house-vic-oakleigh-128810626,Oakleigh,3166,6 Young Street,-37.907241,145.095679,3.0,1.0,house,2.0,2018-08-14,638.0,"$1,175,000"
property-house-vic-oakleigh-128829854,Oakleigh,3166,40 Andrew Street,-37.909651,145.094166,2.0,1.0,house,2.0,2018-08-11,676.0,"$1,165,000"
property-house-vic-oakleigh-128698726,Oakleigh,3166,38 Clyde Street,-37.898467,145.095823,3.0,1.0,house,2.0,2018-07-28,547.0,"$1,335,000"
property-house-vic-oakleigh-128672026,Oakleigh,3166,2 Heath Avenue,-37.901709,145.09601,4.0,2.0,house,2.0,2018-07-21,684.0,"$1,200,000"
property-unit-vic-oakleigh-128499830,Oakleigh,3166,2/2 Parer Street,-37.909195,145.098559,2.0,2.0,unit,2.0,2018-06-30,385.0,"$660,000"
property-house-vic-oakleigh-128504546,Oakleigh,3166,12 Lincoln Avenue,-37.898828,145.099709,3.0,2.0,house,1.0,2018-06-28,562.0,"$942,200"
property-house-vic-oakleigh-125070154,Oakleigh,3166,141 Atherton Road,-37.899751,145.099331,4.0,3.0,house,4.0,2018-06-27,691.0,"$1,670,000"
property-house-vic-oakleigh-128439330,Oakleigh,3166,16 Raymond Court,-37.891986,145.10362,4.0,2.0,house,5.0,2018-06-23,697.0,"$1,278,000"
property-house-vic-oakleigh-128347662,Oakleigh,3166,15 Davey Avenue,-37.902587,145.088382,5.0,2.0,house,4.0,2018-06-20,674.0,"$1,550,000"
property-unit-vic-oakleigh-128322074,Oakleigh,3166,2/25 Grant Street,-37.898662,145.097455,3.0,1.0,unit,2.0,2018-06-02,429.0,"$1,000,000"
property-house-vic-oakleigh-127827878,Oakleigh,3166,10 Merbow Street,-37.901378,145.099978,3.0,1.0,house,2.0,2018-04-14,683.0,"$1,265,000"
property-house-vic-oakleigh-126191106,Oakleigh,3166,110-112 Warrigal Road,-37.904662,145.086301,6.0,2.0,house,4.0,2018-03-26,1044.0,"$2,000,000"
property-house-vic-oakleigh-127623686,Oakleigh,3166,2 Allen Street,-37.889778,145.089636,5.0,3.0,house,4.0,2018-03-24,1378.0,"$2,920,000"
property-house-vic-oakleigh-127688970,Oakleigh,3166,57 Bishop Street,-37.909197,145.092473,2.0,1.0,house,2.0,2018-03-24,607.0,"$1,227,000"
property-townhouse-vic-oakleigh-127414082,Oakleigh,3166,2/14 Gadd Street,-37.909153,145.097306,3.0,2.0,townhouse,2.0,2018-03-15,226.0,"$1,030,000"
property-house-vic-oakleigh-127443606,Oakleigh,3166,2 William Street,-37.901157,145.103689,4.0,2.0,house,2.0,2018-03-03,541.0,"$1,546,000"
property-house-vic-oakleigh-127403522,Oakleigh,3166,4 Best Street,-37.90819,145.092224,4.0,2.0,house,2.0,2018-02-24,508.0,"$1,580,000"
property-apartment-vic-oakleigh-127235174,Oakleigh,3166,10/1 Heath Avenue,-37.901027,145.09619,2.0,1.0,apartment,1.0,2018-02-16,65.0,"$477,000"
property-house-vic-oakleigh-126377170,Oakleigh,3166,77 Drummond Street,-37.891041,145.090887,3.0,1.0,house,2.0,2018-01-18,671.0,"$1,260,000"
property-townhouse-vic-oakleigh-126805314,Oakleigh,3166,1/35 Tamar Grove,-37.898511,145.096284,2.0,2.0,townhouse,1.0,2017-11-25,207.0,"$1,050,000"
property-house-vic-oakleigh-126351466,Oakleigh,3166,128 Haughton Road,-37.909553,145.099721,4.0,2.0,house,1.0,2017-11-23,450.0,"$1,040,000"
property-house-vic-oakleigh-126936550,Oakleigh,3166,1470 Dandenong Road,-37.896467,145.097559,2.0,2.0,house,3.0,2017-11-23,522.0,"$890,000"
property-house-vic-oakleigh-126709322,Oakleigh,3166,89 Burlington Street,-37.902833,145.100698,3.0,1.0,house,2.0,2017-11-21,410.0,"$960,000"
property-house-vic-oakleigh-126728782,Oakleigh,3166,2/23 Dalgety Street,-37.891583,145.090834,4.0,2.0,house,2.0,2017-11-18,267.0,"$615,000"
property-house-vic-oakleigh-126412986,Oakleigh,3166,175 Atherton Road,-37.90024,145.102854,5.0,3.0,house,4.0,2017-11-17,667.0,"$1,960,000"
property-house-vic-oakleigh-126458482,Oakleigh,3166,50 William Street,-37.905246,145.1029,4.0,3.0,house,2.0,2017-11-15,541.0,"$1,480,000"
property-house-vic-oakleigh-126458454,Oakleigh,3166,15 Andrew Street,-37.906787,145.094038,3.0,1.0,house,1.0,2017-11-08,615.0,"$1,120,000"
property-house-vic-oakleigh-126218886,Oakleigh,3166,33 Abbeygate Street,-37.90667,145.0895,5.0,3.0,house,2.0,2017-09-28,547.0,"$1,820,000"
property-house-vic-oakleigh-126238494,Oakleigh,3166,1243 North Road,-37.910724,145.09881,4.0,1.0,house,2.0,2017-09-23,708.0,"$1,091,000"
